Order ID,Order Date,Shipment Date,Delivery Date,Customer ID,Customer Region,Customer Country,Product ID,Product Name,Product Category,Supplier ID,Supplier Name,Supplier Region,Warehouse ID,Warehouse Location,Transportation Mode,Order Quantity,Unit Price,Total Cost,Shipping Cost,Delivery Time Days,Inventory Level,Order Status,Profit
100804,4/15/2024,4/18/2024,4/28/2024,C2902,Africa,Nigeria,P40540,Storage Cabinet,Furniture,S303,Vertex Manufacturing,Middle East,WH 04,Istanbul,Rail,17,192.84,3278.28,11.11,10,1183,In Transit,397.74
100805,10/10/2025,10/10/2025,10/26/2025,C8686,North America,Canada,P50647,Hand Sanitizer Case,Healthcare,S435,Evergreen Partners,North America,WH 02,Lahore,Sea,76,62.51,4750.76,6.97,16,1977,Delivered,942.33
100806,8/25/2025,8/30/2025,9/11/2025,C1949,Africa,Morocco,P46355,Study Table,Furniture,S187,Nova Industrial,Asia,WH 06,Amsterdam,Road,160,47,7520,17.01,12,820,Delayed,1247.46
100807,4/14/2025,4/19/2025,4/21/2025,C2878,Asia,China,P68597,Hand Sanitizer Case,Healthcare,S559,BlueRiver Trading,North America,WH 01,Karachi,Road,354,65.54,23201.16,22.51,2,4152,Delivered,4305.77
100808,1/16/2024,1/21/2024,2/5/2024,C9006,Middle East,Turkey,P41876,Bookshelf,Furniture,S411,Evergreen Partners,Middle East,WH 07,Toronto,Sea,464,230.99,107179.36,12.2,15,1617,Delivered,26177.05
100809,10/29/2025,10/30/2025,11/6/2025,C3769,Africa,Kenya,P55499,Bottled Water Case,FMCG,S526,Crescent Logistics,Europe,WH 09,Johannesburg,Rail,66,34.77,2294.82,12.3,7,2715,Delivered,82.71
100810,1/6/2024,1/7/2024,1/17/2024,C7324,North America,Canada,P38173,Snack Carton,FMCG,S279,Crescent Logistics,Europe,WH 01,Karachi,Rail,386,25.18,9719.48,20.07,10,3585,Delivered,1551.83
100811,2/12/2025,2/16/2025,2/18/2025,C1497,Asia,India,P71161,Floor Lamp,Furniture,S573,Crescent Logistics,Asia,WH 03,Dubai,Road,414,178.95,74085.3,17.93,2,181,Delivered,20188.24
100812,1/4/2024,1/8/2024,1/18/2024,C2607,Middle East,Turkey,P12016,Storage Cabinet,Furniture,S602,Crescent Logistics,Middle East,WH 09,Johannesburg,Rail,453,324.64,147061.92,16.07,10,1793,Delivered,19462.91
100813,1/12/2025,1/14/2025,1/25/2025,C9520,Africa,Egypt,P93106,Bookshelf,Furniture,S537,Atlas Sourcing,Europe,WH 07,Toronto,Rail,352,65.53,23066.56,19.25,11,1823,In Transit,4089.64
100814,8/26/2024,8/30/2024,9/6/2024,C4524,Africa,Egypt,P84534,Detergent Bag,FMCG,S969,Nova Industrial,Middle East,WH 09,Johannesburg,Road,395,8.33,3290.35,23.67,7,704,In Transit,547.43
100815,7/27/2024,7/31/2024,8/6/2024,C1868,Asia,Pakistan,P36398,Face Mask Box,Healthcare,S782,Zenith Procurement,Asia,WH 10,Cairo,Air,86,19.64,1689.04,25.25,6,4377,Delivered,134.49
100816,10/30/2024,10/31/2024,11/4/2024,C3675,Asia,India,P60665,Hand Sanitizer Case,Healthcare,S880,Pioneer Distribution,Africa,WH 02,Lahore,Rail,437,87.22,38115.14,21.31,4,3207,In Transit,4929.43
100817,6/4/2024,6/5/2024,6/11/2024,C4030,Europe,Spain,P76617,Router,Electronics,S353,Vertex Manufacturing,North America,WH 10,Cairo,Road,189,201.62,38106.18,17.83,6,1108,In Transit,6253.54
100818,10/30/2024,11/1/2024,11/5/2024,C6803,North America,Mexico,P11214,Power Bank,Electronics,S488,Pioneer Distribution,Africa,WH 08,Chicago,Road,224,222.39,49815.36,18.82,4,523,Delivered,4773.15
100819,5/25/2024,5/26/2024,5/28/2024,C7569,Middle East,Qatar,P60643,Hoodie,Apparel,S193,Crescent Logistics,Asia,WH 10,Cairo,Air,115,86.68,9968.2,35.96,2,463,Delivered,1104.94
100820,10/22/2025,10/27/2025,10/30/2025,C9992,Africa,Nigeria,P16553,Power Bank,Electronics,S573,Vertex Manufacturing,Europe,WH 10,Cairo,Air,365,253.51,92531.15,52.16,3,1772,Delivered,9369.67
100821,11/14/2025,11/19/2025,11/26/2025,C1942,North America,Mexico,P56365,Vitamin Pack,Healthcare,S109,Nova Industrial,Middle East,WH 02,Lahore,Road,236,26.13,6166.68,19.16,7,1820,Delivered,423.89
100822,5/16/2025,5/19/2025,6/5/2025,C3837,Africa,South Africa,P84135,Hoodie,Apparel,S651,Crescent Logistics,Africa,WH 05,Frankfurt,Sea,118,66.12,7802.16,7.53,17,829,Delivered,1877.26
100823,10/12/2024,10/13/2024,10/18/2024,C3423,North America,United States,P22906,Router,Electronics,S752,Crescent Logistics,Africa,WH 03,Dubai,Air,85,67.48,5735.8,34.02,5,856,Delivered,818.5
100824,7/16/2025,7/19/2025,8/1/2025,C5103,North America,United States,P35968,Denim Jeans,Apparel,S144,Pioneer Distribution,Europe,WH 09,Johannesburg,Rail,353,54.46,19224.38,19.27,13,1792,Delivered,4619.07
100825,9/24/2025,9/27/2025,10/3/2025,C2138,North America,United States,P48575,Detergent Bag,FMCG,S220,Crescent Logistics,Middle East,WH 07,Toronto,Road,22,22.42,493.24,13.1,6,2510,Delivered,26.54
100826,3/4/2024,3/8/2024,3/17/2024,C9649,Europe,Poland,P23890,Study Table,Furniture,S552,Atlas Sourcing,Africa,WH 06,Amsterdam,Rail,268,324.66,87008.88,17.2,9,1499,In Transit,17156.17
100827,7/20/2024,7/21/2024,7/29/2024,C9566,North America,United States,P81543,Smart Watch,Electronics,S134,Pioneer Distribution,Middle East,WH 08,Chicago,Road,378,445,168210,23.19,8,270,Delivered,17246.15
100828,6/5/2025,6/9/2025,6/11/2025,C8161,Middle East,Turkey,P27443,Bottled Water Case,FMCG,S606,Evergreen Partners,Middle East,WH 05,Frankfurt,Air,396,6.77,2680.92,40.13,2,4892,Delivered,110.48
100829,4/14/2025,4/18/2025,4/30/2025,C1594,Africa,Egypt,P64604,Wireless Earbuds,Electronics,S606,Pioneer Distribution,Middle East,WH 06,Amsterdam,Sea,291,225.46,65608.86,13.32,12,1301,Delivered,5866.88
100830,7/15/2025,7/19/2025,7/28/2025,C9467,Asia,Indonesia,P68235,Sportswear Set,Apparel,S112,Vertex Manufacturing,North America,WH 06,Amsterdam,Road,12,59.56,714.72,12.81,9,3175,Delivered,60.1
100831,6/30/2025,7/5/2025,7/8/2025,C4377,North America,United States,P40105,Socks Pack,Apparel,S102,Evergreen Partners,Middle East,WH 04,Istanbul,Air,188,35.4,6655.2,40.69,3,1992,Delivered,1664.02
100832,2/21/2024,2/23/2024,3/14/2024,C8253,Africa,Nigeria,P89311,Snack Carton,FMCG,S145,Summit Supply Co,Asia,WH 01,Karachi,Sea,341,25.29,8623.89,14.23,20,2357,Delivered,661.26
100833,10/1/2025,10/2/2025,10/5/2025,C5948,Asia,Malaysia,P47170,Router,Electronics,S647,BlueRiver Trading,Middle East,WH 06,Amsterdam,Road,336,126.19,42399.84,22,3,444,Delivered,6448.61
100834,9/13/2025,9/17/2025,10/6/2025,C1999,North America,Canada,P77384,Shampoo Pack,FMCG,S637,Orion Supplies,Africa,WH 02,Lahore,Sea,271,10.89,2951.19,12.96,19,2103,Delivered,254.9
100835,10/1/2024,10/2/2024,10/10/2024,C6506,Africa,Kenya,P30605,Vitamin Pack,Healthcare,S866,BlueRiver Trading,Asia,WH 10,Cairo,Road,81,42.87,3472.47,14.77,8,416,Delivered,385.92
100836,1/17/2025,1/21/2025,2/8/2025,C6361,Middle East,Turkey,P35475,Shampoo Pack,FMCG,S741,Crescent Logistics,North America,WH 05,Frankfurt,Sea,236,40.08,9458.88,12.32,18,495,Delivered,133.34
100837,7/19/2024,7/21/2024,7/31/2024,C8720,Asia,China,P28830,Bookshelf,Furniture,S933,Evergreen Partners,North America,WH 05,Frankfurt,Rail,340,106.51,36213.4,18.95,10,965,Delivered,9093.13
100838,9/20/2025,9/22/2025,10/9/2025,C8463,Asia,Bangladesh,P60278,Power Bank,Electronics,S735,Evergreen Partners,North America,WH 01,Karachi,Sea,254,220,55880,12.65,17,917,Delivered,9899.89
100839,12/13/2024,12/14/2024,12/18/2024,C6492,North America,United States,P39722,Office Chair,Furniture,S899,Pioneer Distribution,Europe,WH 10,Cairo,Air,266,46.2,12289.2,45.75,4,1413,In Transit,1949.12
100840,6/14/2024,6/17/2024,6/21/2024,C9254,Europe,Poland,P87120,Office Chair,Furniture,S945,Crescent Logistics,Africa,WH 07,Toronto,Rail,210,102,21420,15.8,4,693,Delivered,4025.52
100841,10/8/2025,10/9/2025,10/31/2025,C6674,Africa,South Africa,P11080,Bookshelf,Furniture,S603,BlueRiver Trading,Asia,WH 02,Lahore,Sea,151,49.94,7540.94,10.77,22,1809,Delivered,1734.86
100842,8/1/2025,8/2/2025,8/7/2025,C5703,Africa,Nigeria,P46820,Office Chair,Furniture,S993,Pioneer Distribution,Europe,WH 01,Karachi,Road,255,101.51,25885.05,19.7,5,452,Delivered,5467.39
100843,2/25/2024,2/28/2024,3/1/2024,C9052,Middle East,Qatar,P26995,Snack Carton,FMCG,S849,Evergreen Partners,Africa,WH 01,Karachi,Road,278,45.05,12523.9,20.36,2,1826,Delivered,2228.16
100844,6/22/2024,6/25/2024,7/8/2024,C7219,Middle East,Oman,P52816,Office Chair,Furniture,S472,Summit Supply Co,Europe,WH 01,Karachi,Rail,90,66.27,5964.3,12.88,13,1768,Delivered,1319.26
100845,10/13/2025,10/18/2025,10/27/2025,C4201,Middle East,United Arab Emirates,P19854,Thermometer,Healthcare,S976,Zenith Procurement,North America,WH 05,Frankfurt,Rail,128,20.71,2650.88,13.8,9,1728,Delivered,449.53
100846,5/3/2025,5/7/2025,5/15/2025,C4404,Asia,China,P47260,Wireless Earbuds,Electronics,S395,Summit Supply Co,North America,WH 02,Lahore,Rail,116,171.56,19900.96,13.51,8,579,Delivered,2057.38
100847,8/2/2024,8/2/2024,8/15/2024,C5289,North America,Mexico,P96173,Toothpaste Box,FMCG,S564,Summit Supply Co,Asia,WH 07,Toronto,Rail,113,30.46,3441.98,13.44,13,2672,Delivered,324.19
100848,3/3/2024,3/7/2024,3/31/2024,C5506,North America,Mexico,P28715,Office Chair,Furniture,S565,Zenith Procurement,Middle East,WH 02,Lahore,Sea,89,286.16,25468.24,9.64,24,1150,Delayed,5816.75
100849,3/17/2024,3/21/2024,3/28/2024,C7605,Europe,France,P74818,Smart Watch,Electronics,S687,Orion Supplies,Africa,WH 04,Istanbul,Rail,254,422.68,107360.72,16.86,7,81,Delivered,8575.62
100850,8/18/2025,8/18/2025,8/27/2025,C7813,Middle East,United Arab Emirates,P91144,Hand Sanitizer Case,Healthcare,S797,Pioneer Distribution,Africa,WH 08,Chicago,Rail,491,29.64,14553.24,22.62,9,4403,In Transit,1817.08
100851,4/22/2024,4/22/2024,5/2/2024,C1226,Asia,Bangladesh,P90399,Wireless Earbuds,Electronics,S767,Orion Supplies,Middle East,WH 02,Lahore,Road,363,449.81,163281.03,22.77,10,1626,Delivered,26018.72
100852,12/22/2025,12/25/2025,1/18/2026,C8897,Africa,Egypt,P74541,First Aid Kit,Healthcare,S572,Vertex Manufacturing,Europe,WH 02,Lahore,Sea,54,14.78,798.12,9,24,439,Delivered,17.67
100853,11/30/2024,12/4/2024,12/9/2024,C2841,Europe,Spain,P43902,Power Bank,Electronics,S193,Vertex Manufacturing,Asia,WH 04,Istanbul,Road,419,266.8,111789.2,24.35,5,843,Delivered,14388.23
100854,3/20/2025,3/24/2025,4/11/2025,C5588,Asia,India,P75873,Wireless Earbuds,Electronics,S745,BlueRiver Trading,Middle East,WH 10,Cairo,Sea,339,274.49,93052.11,14.2,18,1495,Delivered,15242.69
100855,9/17/2025,9/19/2025,10/8/2025,C3062,Africa,South Africa,P60406,Bluetooth Speaker,Electronics,S716,Pioneer Distribution,Africa,WH 10,Cairo,Sea,174,388.75,67642.5,8.29,19,1427,Delivered,14405.36
100856,2/26/2025,3/1/2025,3/16/2025,C5242,Asia,Vietnam,P28095,Bottled Water Case,FMCG,S774,Zenith Procurement,Middle East,WH 06,Amsterdam,Sea,425,26.56,11288,15.76,15,3930,Delivered,1209.55
100857,2/11/2024,2/15/2024,2/22/2024,C7096,Africa,Morocco,P65309,Snack Carton,FMCG,S917,Atlas Sourcing,Asia,WH 10,Cairo,Road,322,22.89,7370.58,21.6,7,1171,Delivered,519.3
100858,9/26/2025,9/28/2025,10/22/2025,C1613,North America,United States,P44640,Wireless Earbuds,Electronics,S182,Crescent Logistics,Middle East,WH 03,Dubai,Sea,53,81.05,4295.65,8.98,24,1642,Delivered,892.65
100859,9/23/2024,9/25/2024,10/7/2024,C9585,Africa,Kenya,P56489,Study Table,Furniture,S747,Vertex Manufacturing,Asia,WH 03,Dubai,Air,240,321.88,77251.2,44.06,12,1960,Delayed,11106.66
100860,8/21/2025,8/24/2025,8/31/2025,C3800,Africa,Egypt,P70314,Shampoo Pack,FMCG,S931,Pioneer Distribution,Asia,WH 01,Karachi,Road,267,45.28,12089.76,20.04,7,3141,Delivered,1042.62
100861,1/8/2024,1/13/2024,1/15/2024,C6698,Europe,Germany,P16829,Hand Sanitizer Case,Healthcare,S445,Evergreen Partners,Middle East,WH 03,Dubai,Road,360,70.66,25437.6,22.68,2,3970,Delivered,1842.1
100862,9/24/2025,9/28/2025,10/11/2025,C2764,Europe,Poland,P43043,Socks Pack,Apparel,S251,Pioneer Distribution,Middle East,WH 04,Istanbul,Sea,173,62.48,10809.04,11.17,13,2818,Delivered,3047.26
100863,10/19/2025,10/22/2025,11/7/2025,C1071,Africa,South Africa,P17386,First Aid Kit,Healthcare,S818,Pioneer Distribution,Africa,WH 02,Lahore,Sea,182,61.61,11213.02,8.4,16,1243,Delivered,2141.41
100864,11/5/2024,11/10/2024,11/14/2024,C3486,North America,Canada,P96755,Router,Electronics,S773,Atlas Sourcing,Europe,WH 02,Lahore,Air,292,285.53,83374.76,47.43,4,1298,In Transit,10684.72
100865,4/4/2024,4/9/2024,4/16/2024,C8248,Africa,Nigeria,P14369,Thermometer,Healthcare,S375,Atlas Sourcing,Middle East,WH 04,Istanbul,Road,380,16.84,6399.2,23.25,7,487,Delivered,1113.43
100866,3/14/2024,3/14/2024,3/15/2024,C3896,Asia,India,P92641,Smart Watch,Electronics,S215,Pioneer Distribution,Middle East,WH 03,Dubai,Air,32,300.85,9627.2,30.59,1,456,Delivered,1687.14
100867,1/23/2024,1/23/2024,2/4/2024,C1557,Asia,Pakistan,P19808,Hoodie,Apparel,S758,Atlas Sourcing,Middle East,WH 05,Frankfurt,Sea,231,87.49,20210.19,12.23,12,3088,Delivered,4712.73
100868,3/18/2025,3/22/2025,3/28/2025,C3511,Africa,Egypt,P57910,Bluetooth Speaker,Electronics,S923,Orion Supplies,Africa,WH 03,Dubai,Air,372,88.46,32907.12,38.98,6,574,Delivered,2665.29
100869,8/5/2025,8/6/2025,8/31/2025,C2507,Asia,Malaysia,P32787,Vitamin Pack,Healthcare,S540,BlueRiver Trading,Europe,WH 08,Chicago,Sea,423,75.85,32084.55,15.73,25,3942,Delayed,2363.06
100870,7/1/2024,7/5/2024,7/9/2024,C6051,Middle East,Saudi Arabia,P37313,Denim Jeans,Apparel,S638,BlueRiver Trading,North America,WH 04,Istanbul,Air,129,104.37,13463.73,36.87,4,2905,Delivered,2595.26
100871,12/28/2025,12/31/2025,1/6/2026,C8055,Europe,Poland,P65842,Study Table,Furniture,S500,Evergreen Partners,Europe,WH 02,Lahore,Road,210,298.51,62687.1,13.65,6,869,Delivered,11636.76
100872,6/25/2024,6/28/2024,7/2/2024,C2031,Africa,Egypt,P99301,Power Bank,Electronics,S124,Crescent Logistics,Europe,WH 10,Cairo,Rail,459,68.26,31331.34,21.85,4,1530,Delivered,6258.57
100873,1/12/2025,1/14/2025,1/25/2025,C7081,Europe,Spain,P20223,Denim Jeans,Apparel,S138,Pioneer Distribution,Europe,WH 06,Amsterdam,Rail,467,52.67,24596.89,16.33,11,2332,Delivered,3169.08
100874,4/4/2024,4/4/2024,4/5/2024,C9559,Europe,Italy,P10064,Shampoo Pack,FMCG,S327,Vertex Manufacturing,Asia,WH 05,Frankfurt,Air,251,44.99,11292.49,44.78,1,3163,Delivered,1611.51
100875,6/3/2024,6/5/2024,6/21/2024,C4506,Asia,Vietnam,P58226,Floor Lamp,Furniture,S715,Evergreen Partners,Europe,WH 06,Amsterdam,Sea,381,303.84,115763.04,14.96,16,161,Delivered,28482.23
100876,9/9/2024,9/13/2024,9/26/2024,C6422,North America,Mexico,P24407,Detergent Bag,FMCG,S362,Crescent Logistics,Africa,WH 09,Johannesburg,Sea,331,45.09,14924.79,14.05,13,361,Delivered,1343.47
100877,9/17/2025,9/18/2025,9/30/2025,C4925,Asia,Malaysia,P93828,Face Mask Box,Healthcare,S896,Atlas Sourcing,Africa,WH 08,Chicago,Sea,11,65.96,725.56,8.22,12,1474,Delivered,78.38
100878,8/6/2025,8/8/2025,8/22/2025,C5860,North America,United States,P13729,Study Table,Furniture,S731,Atlas Sourcing,North America,WH 07,Toronto,Rail,74,45.25,3348.5,9.25,14,1464,Delivered,647.34
100879,9/18/2024,9/18/2024,10/12/2024,C2225,Africa,Kenya,P22196,Vitamin Pack,Healthcare,S254,Evergreen Partners,Asia,WH 01,Karachi,Sea,22,76.8,1689.6,8.42,24,4105,Delivered,118.75
100880,6/4/2025,6/5/2025,6/15/2025,C2301,Africa,South Africa,P16858,Storage Cabinet,Furniture,S858,Evergreen Partners,Middle East,WH 02,Lahore,Rail,244,124.03,30263.32,16.62,10,1598,Delivered,8177.89
100881,12/20/2024,12/23/2024,12/31/2024,C4833,Middle East,Saudi Arabia,P10395,Router,Electronics,S545,Orion Supplies,Middle East,WH 04,Istanbul,Rail,103,209.84,21613.52,9.77,8,900,In Transit,4509.88
100882,9/19/2025,9/19/2025,10/8/2025,C9539,North America,Canada,P11263,Shampoo Pack,FMCG,S669,Orion Supplies,Middle East,WH 05,Frankfurt,Sea,344,25.51,8775.44,14.29,19,2373,Delivered,547.83
100883,1/23/2024,1/26/2024,2/18/2024,C3646,Middle East,Turkey,P26650,Vitamin Pack,Healthcare,S514,Pioneer Distribution,Middle East,WH 03,Dubai,Sea,143,80.42,11500.06,7.87,23,1222,Delivered,2259.65
100884,1/28/2024,1/31/2024,2/9/2024,C3318,Europe,Sweden,P52719,Sportswear Set,Apparel,S750,Orion Supplies,Asia,WH 07,Toronto,Rail,289,40.72,11768.08,17.71,9,1459,Delivered,2863.6
100885,3/3/2025,3/7/2025,3/9/2025,C2617,Africa,South Africa,P53016,Sportswear Set,Apparel,S596,Nova Industrial,Africa,WH 09,Johannesburg,Air,222,31.21,6928.62,31.78,2,2637,Delivered,1252.93
100886,9/1/2024,9/1/2024,9/17/2024,C4892,Asia,Indonesia,P55104,T Shirt Bundle,Apparel,S561,Summit Supply Co,North America,WH 01,Karachi,Sea,87,56.47,4912.89,9.6,16,1531,Delivered,888.54
100887,4/7/2025,4/10/2025,4/16/2025,C1827,Middle East,Qatar,P35465,Storage Cabinet,Furniture,S752,Orion Supplies,North America,WH 06,Amsterdam,Road,417,143.42,59806.14,24.3,6,900,Delivered,9545.23
100888,8/18/2025,8/23/2025,9/15/2025,C7749,Africa,South Africa,P43064,First Aid Kit,Healthcare,S705,Crescent Logistics,North America,WH 04,Istanbul,Sea,66,65.79,4342.14,9.22,23,4311,Delivered,588.82
100889,3/8/2024,3/8/2024,3/16/2024,C6069,Middle East,Turkey,P29623,Toothpaste Box,FMCG,S508,Zenith Procurement,North America,WH 05,Frankfurt,Road,34,8.26,280.84,13.44,8,1425,Delivered,6.32
100890,4/29/2024,5/1/2024,5/11/2024,C4232,North America,United States,P30128,Wireless Earbuds,Electronics,S177,Zenith Procurement,Middle East,WH 08,Chicago,Rail,47,234.75,11033.25,11.83,10,1613,Delivered,1807.38
100891,8/31/2025,9/5/2025,9/15/2025,C6739,Middle East,Turkey,P79506,Hand Sanitizer Case,Healthcare,S910,Pioneer Distribution,Africa,WH 06,Amsterdam,Road,56,59.91,3354.96,14.06,10,1380,Delivered,242.43
100892,6/5/2025,6/10/2025,6/20/2025,C1014,Europe,Spain,P94335,Bluetooth Speaker,Electronics,S737,Evergreen Partners,Europe,WH 05,Frankfurt,Road,350,440.49,154171.5,16.59,10,749,Delivered,23047.41
100893,5/28/2024,5/31/2024,6/5/2024,C4890,Asia,India,P27175,T Shirt Bundle,Apparel,S251,Crescent Logistics,Middle East,WH 03,Dubai,Road,233,41.55,9681.15,19.08,5,1723,Delivered,1327.89
100894,12/16/2024,12/17/2024,1/2/2025,C6162,Africa,South Africa,P53473,Sportswear Set,Apparel,S139,Summit Supply Co,Europe,WH 08,Chicago,Sea,312,105.15,32806.8,13.71,16,1148,Delivered,5161.01
100895,2/5/2024,2/9/2024,2/11/2024,C6142,Middle East,Oman,P98782,Wireless Earbuds,Electronics,S190,Atlas Sourcing,Asia,WH 01,Karachi,Air,399,133.09,53102.91,54.37,2,599,Delivered,9737.99
100896,2/7/2024,2/11/2024,2/24/2024,C7211,Africa,Nigeria,P52723,Storage Cabinet,Furniture,S222,Zenith Procurement,North America,WH 08,Chicago,Sea,182,349.8,63663.6,11.34,13,828,Delivered,15099.45
100897,6/21/2025,6/23/2025,6/30/2025,C2935,Middle East,Qatar,P52213,First Aid Kit,Healthcare,S158,Nova Industrial,Europe,WH 05,Frankfurt,Rail,105,36.18,3798.9,13.24,7,2085,Delivered,587.06
100898,6/20/2025,6/25/2025,7/6/2025,C5204,Middle East,Qatar,P44136,T Shirt Bundle,Apparel,S365,Crescent Logistics,North America,WH 05,Frankfurt,Sea,231,41.87,9671.97,12.23,11,1667,Delivered,994.11
100899,5/21/2024,5/25/2024,6/13/2024,C6378,Europe,Netherlands,P81094,Detergent Bag,FMCG,S210,Nova Industrial,Europe,WH 03,Dubai,Rail,241,21.22,5114.02,12.26,19,830,Delayed,623.79
100900,11/26/2025,11/26/2025,12/8/2025,C6429,Europe,France,P58634,Bluetooth Speaker,Electronics,S445,Zenith Procurement,Africa,WH 03,Dubai,Sea,90,187.43,16868.7,9.66,12,836,Delivered,1933.81
100901,10/30/2025,11/1/2025,11/13/2025,C4959,North America,Canada,P57289,Toothpaste Box,FMCG,S781,Summit Supply Co,Asia,WH 06,Amsterdam,Rail,213,33.24,7080.12,15.87,12,3013,Delayed,361.68
100902,10/17/2025,10/21/2025,10/24/2025,C3303,Europe,Italy,P62833,Storage Cabinet,Furniture,S784,Crescent Logistics,Africa,WH 05,Frankfurt,Air,159,132.39,21050.01,38.82,3,1132,Delivered,2709.23
100903,1/1/2025,1/4/2025,1/14/2025,C2590,Asia,Malaysia,P32388,Study Table,Furniture,S819,Pioneer Distribution,North America,WH 03,Dubai,Road,72,124.79,8984.88,14.52,10,1611,Delivered,2185.35
100904,8/3/2025,8/3/2025,8/10/2025,C1793,Africa,Morocco,P29483,Hoodie,Apparel,S907,Pioneer Distribution,North America,WH 10,Cairo,Road,408,84.68,34549.44,24.04,7,2747,Delivered,9142.91
100905,7/8/2024,7/11/2024,7/31/2024,C6413,Africa,Egypt,P81310,T Shirt Bundle,Apparel,S279,Pioneer Distribution,Asia,WH 03,Dubai,Sea,294,75.65,22241.1,13.38,20,1617,In Transit,6479.12
100906,11/11/2024,11/16/2024,11/21/2024,C7856,North America,United States,P45200,Storage Cabinet,Furniture,S413,Atlas Sourcing,Middle East,WH 06,Amsterdam,Road,268,244.22,65450.96,20.07,5,966,Delivered,9502.08
100907,1/6/2025,1/8/2025,1/16/2025,C2379,North America,United States,P19675,First Aid Kit,Healthcare,S602,Vertex Manufacturing,Africa,WH 04,Istanbul,Road,36,66.22,2383.92,13.49,8,1000,Delivered,189.91
100908,7/4/2024,7/9/2024,7/14/2024,C3126,Europe,Germany,P63013,Router,Electronics,S883,Pioneer Distribution,Asia,WH 09,Johannesburg,Air,41,305.7,12533.7,31.17,5,1215,Delivered,1366.12
100909,7/8/2025,7/11/2025,7/20/2025,C3567,Europe,Spain,P25233,Socks Pack,Apparel,S151,Vertex Manufacturing,Africa,WH 01,Karachi,Rail,54,62.49,3374.46,12,9,961,Delivered,867.17
100910,9/18/2024,9/21/2024,9/24/2024,C2976,Middle East,Saudi Arabia,P58328,Bookshelf,Furniture,S112,Evergreen Partners,North America,WH 01,Karachi,Air,452,143.76,64979.52,57.8,3,335,In Transit,12666.95
100911,5/12/2025,5/12/2025,5/13/2025,C7094,North America,Canada,P71471,Sportswear Set,Apparel,S709,Summit Supply Co,Asia,WH 04,Istanbul,Air,52,81.36,4230.72,31.88,1,1995,Delivered,1126.29
100912,7/28/2025,7/30/2025,8/13/2025,C7180,Middle East,Oman,P67435,Denim Jeans,Apparel,S919,Evergreen Partners,Middle East,WH 03,Dubai,Rail,194,112.2,21766.8,11.41,14,1721,Delivered,1978.41
100913,4/16/2025,4/19/2025,4/27/2025,C7655,Europe,France,P36485,Sportswear Set,Apparel,S675,Summit Supply Co,North America,WH 02,Lahore,Road,21,67.72,1422.12,13.07,8,1347,Delivered,215.71
100914,8/31/2024,9/3/2024,9/15/2024,C6786,Asia,Pakistan,P48174,Bookshelf,Furniture,S268,Evergreen Partners,Europe,WH 09,Johannesburg,Rail,429,122.32,52475.28,21.12,12,867,Delivered,14211.16
100915,7/6/2025,7/9/2025,7/15/2025,C2018,Africa,Kenya,P61105,Toothpaste Box,FMCG,S266,Evergreen Partners,North America,WH 09,Johannesburg,Rail,132,19.34,2552.88,13.9,6,2596,Delivered,423.9
100916,8/21/2024,8/22/2024,9/4/2024,C6497,Asia,Vietnam,P93984,Socks Pack,Apparel,S344,Nova Industrial,Middle East,WH 09,Johannesburg,Rail,215,58.88,12659.2,15.92,13,866,Delivered,990.34
100917,8/27/2024,8/27/2024,9/10/2024,C4667,Europe,Germany,P12246,Smart Watch,Electronics,S654,Nova Industrial,North America,WH 08,Chicago,Rail,497,361,179417,22.77,14,900,Delivered,38210.95
100918,2/28/2024,3/3/2024,3/11/2024,C3800,North America,Canada,P46719,Bottled Water Case,FMCG,S441,Atlas Sourcing,Asia,WH 02,Lahore,Road,107,25.52,2730.64,15.51,8,1752,Delivered,334.66
